3318,3208,1,"en_US",0,"York University - Crisis Intervention","York University - Crisis Intervention","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3319,3209,1,"en_US",0,"York University - Leave the Pack Behind (LTPB)","York University - Leave the Pack Behind (LTPB)","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3320,3210,1,"en_US",0,"York University - Mental Health Disability Services","York University - Mental Health Disability Services","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3321,3211,1,"en_US",0,"York University - Mental Health Disability Services - Head Start Program","York University - Mental Health Disability Services - Head Start Program","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3322,3212,1,"en_US",0,"York University - Mental Health Disability Services - Peer Mentor Program","York University - Mental Health Disability Services - Peer Mentor Program","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3299,3189,1,"en_US",0,"University of Toronto - Healthy U Crew","University of Toronto - Healthy U Crew","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3298,3188,1,"en_US",0,"University of Toronto - First Nations House - Elder Counselling","University of Toronto - First Nations House - Elder Counselling","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3297,3187,1,"en_US",0,"University of Toronto - Counselling and Psychological Services (CAPS)","University of Toronto - Counselling and Psychological Services (CAPS)","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3295,3185,1,"en_US",0,"University of Toronto - Assault Counselling & Education","University of Toronto - Assault Counselling & Education","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3296,3186,1,"en_US",0,"University of Toronto - Counselling and Psychiatry","University of Toronto - Counselling and Psychiatry","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3294,3184,1,"en_US",0,"University of Ontario Institute of Technology - Women's Centre - Peer Support","University of Ontario Institute of Technology - Women's Centre - Peer Support","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3293,3183,1,"en_US",0,"University of Ontario Institute of Technology - Women's Centre - Crisis Intervention","University of Ontario Institute of Technology - Women's Centre - Crisis Intervention","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3291,3181,1,"en_US",0,"University of Guelph - Aboriginal Student Services","University of Guelph - Aboriginal Student Services","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3292,3182,1,"en_US",0,"University of Ontario Institute of Technology - Women's Centre - Counselling.","University of Ontario Institute of Technology - Women's Centre - Counselling.","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3290,3180,1,"en_US",0,"University Health Network - Urgent Care Clinic","University Health Network - Urgent Care Clinic","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3289,3179,1,"en_US",0,"University Health Network - Spanish and Italian Speaking Family Support Program","University Health Network - Spanish and Italian Speaking Family Support Program","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3288,3178,1,"en_US",0,"University Health Network - Psychiatric Emergency Services (PES)","University Health Network - Psychiatric Emergency Services (PES)","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3286,3176,1,"en_US",0,"University Health Network - Phase 1 Crisis / Withdrawal","University Health Network - Phase 1 Crisis / Withdrawal","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3287,3177,1,"en_US",0,"University Health Network - Phase 1 Crisis / Withdrawal","University Health Network - Phase 1 Crisis / Withdrawal","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3285,3175,1,"en_US",0,"University Health Network - Gerstein Pilot*WMS2-GER","University Health Network - Gerstein Pilot*WMS2-GER","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3284,3174,1,"en_US",0,"Trinity Square Cafe - Trinity Square Cafe","Trinity Square Cafe - Trinity Square Cafe","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3282,3172,1,"en_US",0,"Toronto East General, The - Withdrawal / Crisis","Toronto East General, The - Withdrawal / Crisis","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3283,3173,1,"en_US",0,"Trent University - Durham College Campus Health Centre","Trent University - Durham College Campus Health Centre","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3281,3171,1,"en_US",0,"Supportive Housing In Peel - DestinationCaf","Supportive Housing In Peel - DestinationCaf","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3279,3169,1,"en_US",0,"Sunnybrook Health Sciences Centre - Psychiatric Emergency Service","Sunnybrook Health Sciences Centre - Psychiatric Emergency Service","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3280,3170,1,"en_US",0,"Support & Housing - Halton (SHH) - T.E.A.C.H. (Teach, Empower, Advocate for Community Health)","Support & Housing - Halton (SHH) - T.E.A.C.H. (Teach, Empower, Advocate for Community Health)","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3278,3168,1,"en_US",0,"St. Michael's Hospital - STEPS for Youth","St. Michael's Hospital - STEPS for Youth","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3276,3166,1,"en_US",0,"Southlake Regional Health Centre (SRHC) - Adult Crisis Program","Southlake Regional Health Centre (SRHC) - Adult Crisis Program","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3277,3167,1,"en_US",0,"St. Joseph's Health Centre - Emergency Psychiatry Team (EPT)","St. Joseph's Health Centre - Emergency Psychiatry Team (EPT)","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3275,3165,1,"en_US",0,"Sistering - A Women's Place - HIV/AIDS and Harm Reduction Education","Sistering - A Women's Place - HIV/AIDS and Harm Reduction Education","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3273,3163,1,"en_US",0,"Sistering - A Women's Place - Drop-In Centre and Outreach","Sistering - A Women's Place - Drop-In Centre and Outreach","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3274,3164,1,"en_US",0,"Sistering - A Women's Place - Drop-In Centre and Outreach","Sistering - A Women's Place - Drop-In Centre and Outreach","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3271,3161,1,"en_US",0,"Sheridan College - Student Success Officers","Sheridan College - Student Success Officers","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3272,3162,1,"en_US",0,"Sheridan College - Student Success Officers","Sheridan College - Student Success Officers","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3270,3160,1,"en_US",0,"Sheridan College - Student Success Officers","Sheridan College - Student Success Officers","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3268,3158,1,"en_US",0,"Sheridan College - Leave the Pack Behind (LTPB)","Sheridan College - Leave the Pack Behind (LTPB)","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3269,3159,1,"en_US",0,"Sheridan College - Leave the Pack Behind (LTPB)","Sheridan College - Leave the Pack Behind (LTPB)","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3266,3156,1,"en_US",0,"Sheridan College - Crisis Intervention","Sheridan College - Crisis Intervention","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3267,3157,1,"en_US",0,"Sheridan College - Health Office","Sheridan College - Health Office","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3263,3153,1,"en_US",0,"Sheridan College - Counselling","Sheridan College - Counselling","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3264,3154,1,"en_US",0,"Sheridan College - Crisis Intervention","Sheridan College - Crisis Intervention","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3265,3155,1,"en_US",0,"Sheridan College - Crisis Intervention","Sheridan College - Crisis Intervention","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3260,3150,1,"en_US",0,"Sheridan College - Campus Health Services","Sheridan College - Campus Health Services","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3261,3151,1,"en_US",0,"Sheridan College - Counselling","Sheridan College - Counselling","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3262,3152,1,"en_US",0,"Sheridan College - Counselling","Sheridan College - Counselling","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3259,3149,1,"en_US",0,"Sheridan College - Campus Health Services","Sheridan College - Campus Health Services","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3258,3148,1,"en_US",0,"Sheridan College - Accessible Learning Services","Sheridan College - Accessible Learning Services","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3255,3145,1,"en_US",0,"Schizophrenia Society of Ontario - Consumer Support Groups and Peer/Self-help Initiative","Schizophrenia Society of Ontario - Consumer Support Groups and Peer/Self-help Initiative","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3256,3146,1,"en_US",0,"Sheridan College - Accessible Learning Services","Sheridan College - Accessible Learning Services","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3257,3147,1,"en_US",0,"Sheridan College - Accessible Learning Services","Sheridan College - Accessible Learning Services","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3254,3144,1,"en_US",0,"Scarborough Hospital - Day Clinic","Scarborough Hospital - Day Clinic","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3252,3142,1,"en_US",0,"Rouge Valley Health System - Emergency Crisis Service","Rouge Valley Health System - Emergency Crisis Service","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3253,3143,1,"en_US",0,"Scarborough Hospital - Crisis Management Support Program","Scarborough Hospital - Crisis Management Support Program","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3249,3139,1,"en_US",0,"Peace Ranch - Green Spaces","Peace Ranch - Green Spaces","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3250,3140,1,"en_US",0,"Peel Addiction Assessment and Referral Centre, The - Community Withdrawal Management","Peel Addiction Assessment and Referral Centre, The - Community Withdrawal Management","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3251,3141,1,"en_US",0,"Rouge Valley Health System - Emergency Crisis Service","Rouge Valley Health System - Emergency Crisis Service","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3248,3138,1,"en_US",0,"Parkdale Activity - Recreation Centre (PARC), The - PARC Drop-In","Parkdale Activity - Recreation Centre (PARC), The - PARC Drop-In","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3246,3136,1,"en_US",0,"Opportunity for Advancement - Breaking the Cycle","Opportunity for Advancement - Breaking the Cycle","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3247,3137,1,"en_US",0,"Opportunity for Advancement - Women's Employment Development (WED)","Opportunity for Advancement - Women's Employment Development (WED)","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3245,3135,1,"en_US",0,"North York General Hospital - Mental Health Crisis and Intake","North York General Hospital - Mental Health Crisis and Intake","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3244,3134,1,"en_US",0,"North York General Hospital - Mental Health Clinic","North York General Hospital - Mental Health Clinic","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3243,3133,1,"en_US",0,"North York General Hospital - Mental Health Clinic","North York General Hospital - Mental Health Clinic","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3242,3132,1,"en_US",0,"Mount Sinai Hospital - Caregiver Training Program","Mount Sinai Hospital - Caregiver Training Program","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3241,3131,1,"en_US",0,"Mood Disorders Association of Ontario - The Mood Disorders Association of Ontario","Mood Disorders Association of Ontario - The Mood Disorders Association of Ontario","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3240,3130,1,"en_US",0,"Mood Disorders Association of Ontario - The Mood Disorders Association of Ontario","Mood Disorders Association of Ontario - The Mood Disorders Association of Ontario","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3239,3129,1,"en_US",0,"Mood Disorders Association of Ontario - The Mood Disorders Association of Ontario","Mood Disorders Association of Ontario - The Mood Disorders Association of Ontario","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3237,3127,1,"en_US",0,"Mood Disorders Association of Ontario - Family Initiative Program","Mood Disorders Association of Ontario - Family Initiative Program","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3238,3128,1,"en_US",0,"Mood Disorders Association of Ontario - The Mood Disorders Association of Ontario","Mood Disorders Association of Ontario - The Mood Disorders Association of Ontario","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3236,3126,1,"en_US",0,"Markham Stouffville Hospital - Crisis Services","Markham Stouffville Hospital - Crisis Services","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3235,3125,1,"en_US",0,"Markham Stouffville Hospital - BRIDGE Day Treatment Program","Markham Stouffville Hospital - BRIDGE Day Treatment Program","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3234,3124,1,"en_US",0,"Margaret's Housing and Community Support Services - Short-Term Crisis Support Beds","Margaret's Housing and Community Support Services - Short-Term Crisis Support Beds","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3233,3123,1,"en_US",0,"Margaret's Housing and Community Support Services - Mental Health and Criminal Justice Program","Margaret's Housing and Community Support Services - Mental Health and Criminal Justice Program","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3231,3121,1,"en_US",0,"Mackenzie Health - Adult Services","Mackenzie Health - Adult Services","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3232,3122,1,"en_US",0,"Mackenzie Health - Urgent Clinic","Mackenzie Health - Urgent Clinic","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3230,3120,1,"en_US",0,"Lance Krasman Memorial Centre for Community Mental Health - Peer Support Drop-In Centre","Lance Krasman Memorial Centre for Community Mental Health - Peer Support Drop-In Centre","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3229,3119,1,"en_US",0,"Lakeshore Area Multi-Service Project Inc. (LAMP) - Among Friends","Lakeshore Area Multi-Service Project Inc. (LAMP) - Among Friends","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3228,3118,1,"en_US",0,"Lakeridge Health Corporation - Residential Withdrawal Management Services - Phase 1","Lakeridge Health Corporation - Residential Withdrawal Management Services - Phase 1","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3227,3117,1,"en_US",0,"Lakeridge Health Corporation - Interact Community Mental Health Program","Lakeridge Health Corporation - Interact Community Mental Health Program","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,"2014-08-27 14:51:24",2,11
3226,3116,1,"en_US",0,"Lakeridge Health Corporation - Crisis Intervention Team","Lakeridge Health Corporation - Crisis Intervention Team","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3225,3115,1,"en_US",0,"Lakeridge Health Corporation - Community Withdrawal Management Services","Lakeridge Health Corporation - Community Withdrawal Management Services","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3224,3114,1,"en_US",0,"Joseph Brant Hospital - Psychiatric Emergency Services","Joseph Brant Hospital - Psychiatric Emergency Services","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3222,3112,1,"en_US",0,"Jane/Finch Community and Family Centre - Jane/Finch Community Mental Health Program","Jane/Finch Community and Family Centre - Jane/Finch Community Mental Health Program","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3223,3113,1,"en_US",0,"Joseph Brant Hospital - Phoenix Program: Early Intervention in Psychosis","Joseph Brant Hospital - Phoenix Program: Early Intervention in Psychosis","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3004,2894,1,"en_US",0,"University of Ontario Institute of Technology (UOIT) International Student Advising","University of Ontario Institute of Technology (UOIT) International Student Advising","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3005,2895,1,"en_US",0,"University of Ontario Institute of Technology (UOIT) Learning Centre at University of Ontario Institute of Technology Downtown Campus; University of Ontario Institute of Technology (UOIT) Student Learning Centre","University of Ontario Institute of Technology (UOIT) Learning Centre at University of Ontario Institute of Technology Downtown Campus; University of Ontario Institute of Technology (UOIT) Student Learning Centre","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3221,3111,1,"en_US",0,"Hong Fook Mental Health Association - Hong Fook Self-Help Program","Hong Fook Mental Health Association - Hong Fook Self-Help Program","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3220,3110,1,"en_US",0,"Hong Fook Mental Health Association - Hong Fook Self-Help Program","Hong Fook Mental Health Association - Hong Fook Self-Help Program","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3219,3109,1,"en_US",0,"Hong Fook Mental Health Association - Family Initiatives","Hong Fook Mental Health Association - Family Initiatives","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3217,3107,1,"en_US",0,"Hong Fook Mental Health Association - Family Initiatives","Hong Fook Mental Health Association - Family Initiatives","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
3218,3108,1,"en_US",0,"Hong Fook Mental Health Association - Family Initiatives","Hong Fook Mental Health Association - Family Initiatives","2014-08-15 00:00:00",1,1,0,"2014-08-27 11:39:46",\N,\N,0,\N
